id;LOCphy_C;MVG_C;Volume_C;MI_C;qwen2_5_coder_32b_SLOC_R;qwen2_5_coder_32b_Cyclomatic_R;qwen2_5_coder_32b_Volume_R;qwen2_5_coder_32b_MI_R;qwen2_5_coder_32b_total_unsafe_block_R;qwen2_5_coder_32b_avg_unsafe_stmt_R;qwen2_5_coder_32b_total_uniq_type_R
brotli-1.0.9:decode_prep:BrotliDecoderVersion;3.0;1.0;28.5293;135.548;3.0;1.0;24.0;136.4466010057673;0;0.0;0
less-633:command_prep:ungetsc;5.0;2.0;89.8585;121.076;9.0;2.0;144.4295354570819;109.08644477460972;1;4.0;1
optipng-0.7.8:trees_prep:_tr_align;5.0;3.0;2005.21;104.699;16.0;2.0;691.8715739808011;91.61918087107638;1;11.0;1
transcoder-set:FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY_1_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
nano-7.2:winio_prep:blank_titlebar;4.0;1.0;83.7618;125.287;3.0;1.0;138.97373660251154;127.31419907971909;0;0.0;2
transcoder-set:SUBSET_SUM_PROBLEM_OSUM_SPACE_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
less-633:pattern_prep:match_pattern;11.0;4.0;653.621;97.5249;11.0;4.0;596.8891230172308;97.99709344338243;0;0.0;10
mcsim-6.2.0:random_prep:lnDFNormal;9.0;2.0;285.293;105.547;8.0;2.0;277.434993381665;107.59999645695629;0;0.0;3
transcoder-set:TRIANGULAR_MATCHSTICK_NUMBER_prep:f_filled;1.0;1.0;22.4588;154.589;3.0;1.0;19.651484454403228;137.4860859464573;0;0.0;1
transcoder-set:COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N_prep:main;14.0;3.0;551.828;94.7284;12.0;3.0;417.54677529011764;98.67565008531517;0;0.0;2
libosip2-5.3.1:osip_transaction_prep:osip_transaction_set_reserved5;6.0;2.0;171.895;114.75;7.0;2.0;165.0586500259616;112.46349108499345;1;1.0;2
mcsim-6.2.0:mh_prep:ListToPVArrayL;7.0;1.0;256.758;110.396;9.0;1.0;325.06993328423073;105.09795208685925;1;2.0;4
optipng-0.7.8:infback_prep:inflateBackInit_;30.0;11.0;1499.57;75.3433;49.0;7.0;1231.5028977310878;69.33936020365823;0;0.0;6
json.h:test_prep:json_write_pretty_get_value_size;31.0;8.0;855.407;78.4212;11.0;6.0;461.5081945371193;98.8746975681704;1;6.0;5
transcoder-set:MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N_prep:f_filled;1.0;1.0;22.4588;154.589;3.0;1.0;31.69925001442312;134.9997572104644;0;0.0;1
transcoder-set:FIBONACCI_MODULO_P_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
libosip2-5.3.1:sdp_message_prep:sdp_attribute_init;8.0;3.0;408.938;105.353;16.0;3.0;435.0;93.80226333805437;1;5.0;2
libxml2:libxml2-py_prep:libxml_xmlFreeEntity;11.0;3.0;636.031;97.8968;16.0;3.0;456.6502135419918;93.54969065573833;2;1.0;3
transcoder-set:FIND_PERIMETER_CYLINDER_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
transcoder-set:MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION_prep:f_filled;1.0;1.0;64.5293;149.101;1.0;1.0;60.94436251225965;149.39820093838333;0;0.0;3
make-4.4.1:variable_prep:try_variable_definition;17.0;3.0;539.111;91.7044;17.0;3.0;529.6613825326376;91.7963067385922;0;0.0;3
json.h:allow_no_commas_prep:json_value_as_array;6.0;2.0;158.123;115.184;9.0;2.0;121.11360846386408;110.00197095345855;1;4.0;1
gprolog-1.5.0:c_supp_prep:Pl_Rd_Proper_List_Check;24.0;8.0;1264.9;80.5333;37.0;8.0;856.2351594556843;75.54989551666444;0;0.0;3
buffer-0.4.0:buffer_prep:buffer_clear;4.0;1.0;59.207;127.091;3.0;1.0;50.18947501009619;132.61029313705293;0;0.0;1
cpio-2.14:dstring_prep:ds_append;12.0;2.0;266.89;101.233;11.0;2.0;298.6775847489557;102.05740024613405;1;6.0;2
transcoder-set:FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY_prep:f_filled;1.0;1.0;44.9726;150.979;3.0;1.0;55.506595772116384;132.0866712701303;0;0.0;2
libosip2-5.3.1:osip_authorization_prep:osip_authorization_set_cnonce;3.0;1.0;92.0;129.459;5.0;1.0;93.76537429460444;121.08496847038637;1;1.0;2
tmux:alerts_prep:alerts_check_session;7.0;2.0;288.441;109.561;7.0;2.0;217.13097389073664;111.03765174882543;0;0.0;1
less-633:mark_prep:posmark;14.0;6.0;475.633;94.8111;14.0;6.0;425.7304904064322;95.38747748918232;1;9.0;0
tulipindicators-0.9.1:indicators_prep:ti_stream_free;3.0;1.0;85.8367;129.82;5.0;1.0;77.70923408096293;122.06164053469095;1;1.0;1
avl:avl_prep:minValueNode;7.0;2.0;178.413;112.059;7.0;3.0;200.67442283867837;111.21749978415252;0;0.0;2
transcoder-set:COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
less-633:ttyin_prep:default_wheel_lines;5.0;1.0;53.7744;123.976;4.0;1.0;46.60451250937503;128.33520501853346;0;0.0;1
transcoder-set:PROGRAMMING_PUZZLE_ASSIGN_VALUE_WITHOUT_CONTROL_STATEMENT_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
libxml2:libxml2-py_prep:libxml_xmlUCSIsCatLm;13.0;3.0;518.058;96.2574;14.0;3.0;434.2737001211542;95.9741613602414;0;0.0;3
libxml2:xmlschemas_prep:xmlSchemaSetValidErrors;13.0;3.0;374.065;97.9508;13.0;3.0;303.0699021717345;99.04521031760078;1;5.0;2
libxml2:libxml2-py_prep:libxml_htmlParseElement;13.0;4.0;766.383;93.9911;21.0;5.0;584.7382639317261;87.39868196672097;1;2.0;4
transcoder-set:COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;123.18989788986397;127.94110026310747;0;0.0;2
transcoder-set:COUNT_DERANGEMENTS_PERMUTATION_SUCH_THAT_NO_ELEMENT_APPEARS_IN_ITS_ORIGINAL_POSITION_1_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
mcsim-6.2.0:mh_prep:RestoreLikelihoods;8.0;2.0;220.921;108.784;7.0;2.0;202.04660144782298;111.41206405594406;0;0.0;2
screen-4.9.0:layer_prep:LCursorVisibility;12.0;4.0;315.769;99.8985;16.0;4.0;431.87862564904935;93.60971083368129;0;0.0;2
json.h:allow_json5_prep:json_write_minified_array;15.0;4.0;480.0;94.1059;21.0;4.0;529.5199284689053;88.14448834511583;1;13.0;2
libxml2:buf_prep:xmlBufDetach;18.0;7.0;1083.51;86.2286;21.0;7.0;1048.0173452975698;83.904528347758;1;12.0;1
bc-1.07.1:scan_prep:yyset_in;4.0;1.0;46.6045;128.335;5.0;1.0;50.18947501009619;124.3349180320439;1;1.0;1
tulipindicators-0.9.1:trima_prep:ti_trima_start;3.0;1.0;87.5684;129.716;3.0;1.0;64.5293250129808;131.30345810999222;1;1.0;1
nettle-3.9.1:gmp-glue_prep:_nettle_gmp_alloc;8.0;3.0;446.527;104.895;12.0;2.0;400.0;99.12889662847289;1;7.0;1
libosip2-5.3.1:osip_event_prep:osip_event_free;6.0;4.0;267.96;111.981;14.0;4.0;215.22355371615927;99.39454944244099;0;0.0;1
transcoder-set:RECURSIVE_C_PROGRAM_LINEARLY_SEARCH_ELEMENT_GIVEN_ARRAY_prep:main;27.0;3.0;2690.27;75.851;36.0;3.0;1688.3185551668485;73.61325364770316;0;0.0;5
heman:generate_prep:heman_generate_rock_heightmap;34.0;5.0;1417.39;74.9888;3.0;1.0;80.0;130.18594242327245;0;0.0;3
libosip2-5.3.1:osip_content_type_prep:osip_content_type_free;10.0;8.0;766.172;97.3228;31.0;8.0;765.5368878483184;78.99840479771575;1;18.0;1
transcoder-set:MAXIMUM_TRIPLET_SUM_ARRAY_prep:main;25.0;3.0;5863.51;73.0464;1.0;1.0;8.0;159.95690398326485;0;0.0;0
tar-1.34:areadlinkat_prep:areadlinkat;5.0;1.0;175.137;117.836;3.0;1.0;144.4295354570819;127.1139638510331;0;0.0;2
transcoder-set:MODULAR_EXPONENTIATION_POWER_IN_MODULAR_ARITHMETIC_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED_1_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
tulipindicators-0.9.1:adx_prep:ti_adx_start;3.0;1.0;106.198;128.713;3.0;1.0;77.70923408096293;130.33701563969998;0;0.0;1
enscript-1.6.6:lex_prep:yyset_debug;4.0;1.0;41.5132;128.937;3.0;1.0;44.97261104228487;133.18100188654878;1;1.0;1
tar-1.34:xheader_prep:xheader_set_option;13.0;3.0;338.432;98.4713;14.0;3.0;349.77463164918515;97.09936826517617;1;8.0;1
libxml2:libxml2-py_prep:libxml_xmlOutputBufferGetContent;13.0;3.0;681.207;94.8337;3.0;1.0;72.33974351909448;130.70933778224418;0;0.0;2
transcoder-set:FINDING_POWER_PRIME_NUMBER_P_N_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;144.94647495169912;127.09538533633435;0;0.0;2
brotli-1.0.9:platform_prep:BrotliDefaultFreeFunc;4.0;1.0;92.511;124.77;5.0;1.0;70.30835464468075;122.58207451918727;1;1.0;2
transcoder-set:K_TH_DIGIT_RAISED_POWER_B_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
json.h:allow_inf_and_nan_prep:json_value_as_object;6.0;2.0;158.123;115.184;8.0;2.0;140.1816079436383;111.14976536062147;1;3.0;1
nettle-3.9.1:write-be32_prep:_nettle_write_be32;29.0;7.0;1264.95;77.6973;24.0;7.0;1126.994341360761;81.36351858449387;0;0.0;4
transcoder-set:PROGRAM_TO_FIND_THE_AREA_OF_PENTAGON_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
libosip2-5.3.1:osip_content_encoding_prep:osip_message_set_content_encoding;17.0;5.0;565.538;90.9955;18.0;5.0;546.9926033910398;90.24291406507585;1;1.0;3
tar-1.34:xstrndup_prep:xstrndup;8.0;2.0;159.911;110.465;7.0;2.0;142.62362713128297;113.22316783675583;0;0.0;2
json.h:allow_multi_line_strings_prep:json_write_pretty_get_value_size;31.0;8.0;855.407;78.4212;23.0;9.0;630.3438572411029;84.61441322865755;1;15.0;5
libxml2:libxml2-py_prep:libxml_xmlParserGetIsValid;13.0;3.0;650.104;95.0767;19.0;4.0;514.5282001745622;89.91518664154749;1;4.0;3
optipng-0.7.8:gzread_prep:gzfread;16.0;8.0;649.275;90.5696;11.0;5.0;403.5515295486763;99.80251481348424;1;8.0;0
libxml2:HTMLparser_prep:htmlReadFd;15.0;2.0;500.0;94.3536;11.0;2.0;375.0;100.87408124562023;0;0.0;4
json.h:allow_json5_prep:json_hexadecimal_value;18.0;5.0;597.25;89.7858;20.0;5.0;507.3986130107759;88.92679321750187;1;8.0;4
tmux:screen-write_prep:screen_write_carriagereturn;6.0;1.0;102.187;117.684;6.0;1.0;97.67226489021297;117.91908487881895;1;2.0;1
gawk-5.2.2:eval_prep:unwind_stack;36.0;11.0;1339.69;72.976;13.0;3.0;490.0;96.54691237537881;0;0.0;2
optipng-0.7.8:pngwutil_prep:png_write_chunk_end;9.0;2.0;264.972;105.931;9.0;2.0;304.22721692772814;105.21253264624609;1;3.0;1
gprolog-1.5.0:ma2asm_prep:Invoke_Dico_Long;6.0;1.0;129.268;116.462;4.0;1.0;118.94197037642039;123.46312555240723;0;0.0;3
libxml2:libxml2-py_prep:libxml_xmlUCSIsSpacingModifierLetters;13.0;3.0;518.058;96.2574;15.0;3.0;429.1037751197119;94.9187530355957;0;0.0;3
pexec-1.0rc8:iof_prep:freadline_bs;28.0;10.0;1208.21;77.8144;25.0;7.0;829.808148361373;82.29400009403322;0;0.0;2
tmux:environ_prep:environ_create;8.0;2.0;235.225;108.458;7.0;1.0;178.8135375281251;112.27726900509109;1;1.0;1
gprolog-1.5.0:machine_prep:Pl_M_Is_Absolute_File_Name;7.0;3.0;134.886;113.283;8.0;3.0;120.92782504182705;111.68803884686363;1;3.0;1
transcoder-set:COUNT_DIGITS_FACTORIAL_SET_2_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:PAINTING_FENCE_ALGORITHM_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;57.3594000115385;131.9159298954054;0;0.0;1
transcoder-set:NUMBER_ORDERED_PAIRS_AI_AJ_0_prep:main;25.0;3.0;5726.0;73.1698;37.0;3.0;2570.7344548436427;70.98300584594864;1;1.0;7
uucp-1.07:corrup_prep:zsysdep_save_corrupt_file;20.0;3.0;580.0;88.6914;13.0;3.0;413.6403177873932;97.42783705647102;1;8.0;1
libxml2:xpath_prep:xmlXPathNodeSetFreeNs;12.0;7.0;540.551;96.4131;14.0;7.0;412.04896880402777;95.32733182747575;0;0.0;1
optipng-0.7.8:pngwutil_prep:png_write_sig;10.0;2.0;412.261;101.926;10.0;2.0;418.7639251168273;101.84412334319357;1;4.0;2
tmux:environ_prep:environ_free;12.0;3.0;490.689;97.8363;14.0;2.0;339.28722505336555;97.48766675523242;1;9.0;1
libosip2-5.3.1:sdp_accessor_prep:sdp_message_u_uri_set;6.0;2.0;171.895;114.75;9.0;2.0;144.94647495169912;109.06786625991096;1;1.0;2
tmux:screen-write_prep:screen_write_copy;30.0;8.0;1571.84;75.7886;18.0;4.0;641.6857733106725;89.64266410424982;0;0.0;4
libxml2:libxml2-py_prep:libxml_xmlNewDocRawNode;18.0;4.0;1059.13;87.0369;14.0;2.0;451.79223254686417;95.9985147196627;1;1.0;6
bc-1.07.1:numeric_prep:dc_compare;7.0;1.0;85.1101;116.138;3.0;1.0;51.89147427955946;132.43687749961728;0;0.0;0
transcoder-set:FIND_MINIMUM_RADIUS_ATLEAST_K_POINT_LIE_INSIDE_CIRCLE_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;71.69925001442311;130.75558342857153;1;1.0;1
transcoder-set:COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
libxml2:tree_prep:xmlSearchNsByHref;7.0;1.0;178.377;112.29;5.0;1.0;187.29612798276648;117.48711294914833;0;0.0;4
tar-1.34:xattrs_prep:xattrs_mask_add;8.0;2.0;232.847;108.511;9.0;2.0;325.69646083610496;104.85793944851228;1;5.0;2
json-c:json_tokener_prep:json_tokener_get_parse_end;5.0;3.0;323.855;114.18;4.0;1.0;131.68575291675114;122.93385554199554;1;1.0;1
transcoder-set:MAXIMUM_EQULIBRIUM_SUM_ARRAY_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;83.76180828526729;129.94699971644644;1;1.0;1
libxml2:libxml2-py_prep:libxml_xmlXPathDivValues;11.0;3.0;636.031;97.8968;6.0;1.0;85.95159310338741;118.58381841067037;1;2.0;2
transcoder-set:C_PROGRAM_FACTORIAL_NUMBER_prep:len;1.0;1.0;121.114;145.827;4.0;1.0;227.43101255050217;120.09242720534556;0;0.0;1
transcoder-set:HARDY_RAMANUJAN_THEOREM_prep:main;14.0;3.0;551.828;94.7284;13.0;3.0;367.0646751024042;98.04902250250205;1;1.0;2
transcoder-set:FIND_THE_NUMBER_OCCURRING_ODD_NUMBER_OF_TIMES_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
gprolog-1.5.0:ma2asm_inst_prep:Cmp_Ret_And_Int;13.0;4.0;381.473;97.6188;10.0;4.0;282.0263830884655;103.43971825070771;0;0.0;1
gawk-5.2.2:stack_prep:stack_pop;7.0;3.0;168.555;112.124;11.0;3.0;336.8853491063075;101.20143473774303;1;1.0;0
mtools-4.0.43:dirCache_prep:growDirCache;20.0;5.0;718.46;87.1182;27.0;5.0;808.9903526973306;81.63935041225193;1;10.0;2
libxml2:error_prep:initGenericErrorDefaultFunc;8.0;2.0;179.307;109.87;9.0;2.0;132.0;109.55439184970412;1;4.0;1
libxml2:libxml2-py_prep:libxml_xmlFreeProp;11.0;3.0;636.031;97.8968;15.0;4.0;500.0;93.89362463034882;0;0.0;3
indent-2.2.13:output_prep:close_output;25.0;6.0;742.483;83.1022;23.0;5.0;496.31280013846197;86.77752056030883;0;0.0;2
libxml2:libxml2-py_prep:libxml_xmlParseTextDecl;13.0;4.0;766.383;93.9911;19.0;4.0;480.0;90.27640079721361;1;6.0;3
tmux:tty_prep:tty_puts;6.0;2.0;144.43;115.655;7.0;2.0;125.09775004326937;113.90495933866734;1;2.0;2
nano-7.2:browser_prep:browse_in;19.0;7.0;1021.48;85.6592;21.0;7.0;998.3468601869831;84.15701249850693;0;0.0;2
nettle-3.9.1:md5_prep:nettle_md5_digest;14.0;8.0;3133.39;84.5479;16.0;2.0;777.6424392348692;91.01147518963167;1;1.0;3
transcoder-set:SUBSEQUENCES_SIZE_THREE_ARRAY_WHOSE_SUM_DIVISIBLE_M_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
json.h:allow_no_commas_prep:json_hexadecimal_value;18.0;5.0;597.25;89.7858;21.0;5.0;549.6818307616738;87.72017047805468;1;9.0;4
less-633:option_prep:nopendopt;4.0;1.0;49.8289;127.987;3.0;1.0;38.039100017307746;134.05168511513583;0;0.0;0
make-4.4.1:remote-stub_prep:remote_cleanup;4.0;1.0;18.0947;133.255;3.0;1.0;22.458839376460833;136.79172270480979;0;0.0;0
json.h:allow_location_information_prep:json_value_as_number;6.0;2.0;158.123;115.184;9.0;2.0;121.11360846386408;110.00197095345855;1;4.0;1
libxml2:libxml2-py_prep:libxml_xmlXPathNewFloat;11.0;2.0;392.551;100.636;11.0;2.0;336.8853491063075;101.43143473774302;0;0.0;3
gprolog-1.5.0:c_supp_prep:Pl_Rd_Integer;7.0;4.0;499.965;106.241;20.0;5.0;319.62990083359426;91.32988558227576;0;0.0;0
transcoder-set:DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY_prep:f_filled;1.0;1.0;44.9726;150.979;4.0;1.0;55.506595772116384;127.42622169641146;0;0.0;2
libxml2:globals_prep:xmlThrDefLineNumbersDefaultValue;8.0;1.0;136.0;111.537;10.0;1.0;172.8771237954945;106.6746999031816;1;4.0;1
nettle-3.9.1:ccm-aes256_prep:nettle_ccm_aes256_set_key;5.0;1.0;106.198;120.438;5.0;1.0;93.76537429460444;121.08496847038637;1;1.0;2
tmux:options_prep:options_array_size;9.0;4.0;358.203;103.903;9.0;5.0;293.24865024551383;104.71365324629907;0;0.0;2
transcoder-set:K_TH_PRIME_FACTOR_GIVEN_NUMBER_prep:main;15.0;3.0;781.895;91.7986;12.0;3.0;657.3038727707846;96.31615085204601;0;0.0;3
transcoder-set:LENGTH_OF_THE_LONGEST_ARITHMATIC_PROGRESSION_IN_A_SORTED_ARRAY_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
binn-3.0:binn_prep:binn_is_valid;6.0;4.0;259.316;112.152;12.0;4.0;352.93307042287904;99.31986440230813;0;0.0;4
libxml2:xmlreader_prep:xmlTextReaderMoveToAttributeNo;31.0;10.0;1220.93;76.1111;39.0;10.0;971.7054026788147;73.57922742344056;1;17.0;5
tmux:grid_prep:grid_reflow;66.0;18.0;3585.66;56.4272;21.0;2.0;573.0398702191845;88.19376897057279;2;3.5;2
tmux:screen-write_prep:screen_write_cursormove;11.0;3.0;466.313;99.5108;15.0;3.0;472.69975157555353;94.41559259841571;1;2.0;5
make-4.4.1:misc_prep:make_toui;16.0;4.0;418.685;93.771;15.0;4.0;563.521825157212;93.27171520854648;0;0.0;2
json.h:allow_no_commas_prep:json_parse_ex;81.0;11.0;3107.55;55.4637;33.0;4.0;744.6997286419137;79.04907584492308;1;3.0;6
transcoder-set:PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_prep:f_filled;1.0;1.0;24.0;154.244;3.0;1.0;38.039100017307746;134.05168511513583;0;0.0;1
transcoder-set:FIBONACCI_MODULO_P_prep:main;14.0;3.0;555.409;94.6948;12.0;3.0;391.1012963371201;99.01588597242241;0;0.0;2
transcoder-set:SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1_prep:f_filled;1.0;1.0;30.0;153.084;5.0;1.0;44.97261104228487;124.90562678153975;0;0.0;1
make-4.4.1:main_prep:should_print_dir;7.0;4.0;162.848;112.074;6.0;4.0;174.22857502740393;114.21958254758962;0;0.0;0
tinycc:tccelf_prep:fill_got_entry;11.0;2.0;540.484;98.9733;8.0;1.0;480.55704210752685;104.9733281605615;0;0.0;3
grep-3.11:thread_prep:gl_thread_create;10.0;3.0;317.285;103.057;8.0;3.0;293.24865024551383;107.0817384239325;0;0.0;2
tinycc:libtcc_prep:tcc_open;16.0;7.0;707.453;90.3534;24.0;7.0;825.0630087111849;82.98513720877204;2;1.0;3
nettle-3.9.1:rsa-sha512-sign-tr_prep:nettle_rsa_sha512_sign_tr;17.0;2.0;417.172;93.2678;19.0;3.0;447.6967300300298;90.86868501880032;0;0.0;5
tmux:tty_prep:tty_set_size;6.0;1.0;112.0;117.207;6.0;1.0;120.0;116.84853953603888;1;2.0;3
libxml2:xmlstring_prep:xmlStrPrintf;13.0;3.0;548.833;95.9573;8.0;3.0;341.83954541669436;106.28447142487332;0;0.0;3
pth-2.0.7:pth_high_prep:pth_accept;4.0;1.0;148.677;122.303;3.0;1.0;129.26767504471167;127.69067759826049;0;0.0;3
mcsim-6.2.0:modd_prep:CopyString;12.0;3.0;380.391;99.1603;19.0;3.0;484.4791630034924;90.45810153691959;0;0.0;1
json.h:allow_multi_line_strings_prep:json_value_as_object;6.0;2.0;158.123;115.184;8.0;2.0;142.62362713128297;111.05995927623857;1;3.0;1
transcoder-set:FIND_THE_NUMBER_OCCURRING_ODD_NUMBER_OF_TIMES_2_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;138.3016990363956;127.33940580009565;0;0.0;2
transcoder-set:MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_1_prep:main;16.0;3.0;1057.98;89.1807;15.0;3.0;887.1752502476444;91.14176553844803;0;0.0;4
transcoder-set:CASSINIS_IDENTITY_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
gprolog-1.5.0:arith_inl_c_prep:Pl_Fct_Fast_Popcount;6.0;1.0;216.096;113.79;4.0;1.0;131.68575291675114;122.93385554199554;0;0.0;0
gawk-5.2.2:regex_prep:re_match;6.0;1.0;210.908;113.916;3.0;1.0;147.14866228501222;127.01697532775134;0;0.0;3
transcoder-set:COUNT_STRINGS_CAN_FORMED_USING_B_C_GIVEN_CONSTRAINTS_1_prep:main;14.0;3.0;555.409;94.6948;14.0;3.0;431.38539382230084;96.00886150627628;1;1.0;2
tinycc:libtcc_prep:tcc_free;4.0;1.0;46.507;128.346;3.0;1.0;50.18947501009619;132.61029313705293;0;0.0;1
transcoder-set:MINIMUM_PRODUCT_SUBSET_ARRAY_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
transcoder-set:C_PROGRAM_FACTORIAL_NUMBER_2_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:QUICK_WAY_CHECK_CHARACTERS_STRING_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
transcoder-set:PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
json-c:json_tokener_prep:json_tokener_parse;7.0;1.0;149.339;113.214;7.0;1.0;123.18989788986397;114.21487492483479;0;0.0;2
transcoder-set:COUNT_NUMBER_INCREASING_SUBSEQUENCES_SIZE_K_prep:f_gold;25.0;7.0;912.682;81.799;22.0;7.0;887.9475727688578;84.0127662074076;0;0.0;4
tar-1.34:xasprintf_prep:xasprintf;10.0;1.0;190.165;106.179;7.0;1.0;266.89015540736375;110.19470229723672;0;0.0;1
dap-3.10:dap0_prep:dap_mark;4.0;1.0;72.3397;126.049;9.0;1.0;236.34987578777677;106.75533304233646;1;1.0;0
nano-7.2:files_prep:do_savefile;5.0;2.0;83.7618;121.442;5.0;2.0;62.907475208398566;122.93044782176042;0;0.0;0
libxml2:libxml2-py_prep:libxml_xmlUCSIsCatCf;13.0;3.0;518.058;96.2574;15.0;3.0;418.7639251168273;95.04558859184132;0;0.0;3
transcoder-set:MAXIMUM_TRIPLET_SUM_ARRAY_prep:f_gold;11.0;5.0;513.528;98.5493;15.0;5.0;490.6890595608519;93.76137137633344;1;5.0;2
transcoder-set:MAXIMUM_TRIPLET_SUM_ARRAY_1_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;127.43782540330756;127.76481219439393;0;0.0;2
gprolog-1.5.0:machine_prep:Pl_M_System_Time;10.0;1.0;235.56;105.066;9.0;1.0;245.1751010249378;106.56470404983382;1;1.0;0
wget-1.21.4:url_prep:schemes_are_similar_p;10.0;6.0;219.616;104.28;11.0;6.0;178.41295556463058;103.81677222105338;0;0.0;0
gawk-5.2.2:debug_prep:do_source;15.0;2.0;560.801;93.7569;14.0;2.0;506.8778377412035;95.40026713877643;1;7.0;2
libxml2:parserInternals_prep:xmlNextChar;64.0;24.0;2918.44;56.6163;22.0;5.0;484.2618354584115;87.62545839308456;0;0.0;1
libxml2:libxml2-py_prep:libxml_htmlGetMetaEncoding;13.0;3.0;681.207;94.8337;17.0;4.0;518.9212098075346;91.67283311379441;0;0.0;3
make-4.4.1:job_prep:unblock_all_sigs;7.0;1.0;116.0;114.528;7.0;1.0;158.12342722003538;112.91670083771558;1;2.0;0
nettle-3.9.1:ocb-aes128_prep:nettle_ocb_aes128_set_nonce;7.0;1.0;230.322;110.961;5.0;1.0;185.8429080801566;117.52761678803867;1;1.0;5
libxml2:globals_prep:xmlThrDefDefaultBufferSize;4.0;1.0;60.9444;126.94;3.0;1.0;34.86917501586544;134.50414427548188;0;0.0;1
tar-1.34:tar_prep:tar_stat_destroy;19.0;1.0;625.773;89.5874;19.0;1.0;676.8633194123172;89.17924786047466;1;15.0;1
libosip2-5.3.1:osip_proxy_authorization_prep:osip_message_get_proxy_authorization;9.0;2.0;354.633;104.415;12.0;2.0;343.4823416925963;99.92100661610505;1;5.0;3
gprolog-1.5.0:foreign_supp_prep:Pl_Builtin_Eq;5.0;1.0;70.3084;122.582;3.0;1.0;51.89147427955946;132.43687749961728;0;0.0;0
rcs-5.10.1:b-fb_prep:testIerror;6.0;2.0;74.0088;119.132;5.0;2.0;80.0;121.6805673182634;0;0.0;1
